user,mode,dt,d_km,slope,t_a,t_b,lat_a,lng_a,lat_b,lng_b,near_frontier,reach_frac
2,transit,12.0,0.324,37.1,43.0,55.0,51.55602,0.06075,51.55875,0.06241,False,1.0
2,transit,12.0,0.346,34.7,62.0,50.0,51.57242,-0.04597,51.56991,-0.04301,False,1.0
2,transit,12.0,0.346,34.6,63.0,51.0,51.49363,-0.03119,51.49111,-0.02824,False,1.0
2,transit,12.0,0.32,37.4,80.0,68.0,51.53549,-0.15828,51.53528,-0.1629,False,1.0
2,transit,12.0,0.321,37.4,92.0,80.0,51.43307,-0.19349,51.43329,-0.18887,True,1.0
3,walking,12.0,0.32,37.5,110.0,122.0,51.51647,0.00516,51.51626,0.00055,True,0.302
3,walking,12.0,0.324,37.0,103.0,91.0,51.52486,-0.04356,51.52758,-0.0419,False,0.302
4,cycling,12.0,0.32,37.5,24.0,12.0,51.55582,0.05613,51.55602,0.06075,False,0.547
1,cycling,12.0,0.346,34.6,92.0,104.0,51.50872,-0.04891,51.5062,-0.04596,False,0.838
2,transit,12.0,0.324,37.0,65.0,77.0,51.47532,-0.14098,51.47259,-0.14264,False,1.0
3,walking,12.0,0.32,37.5,31.0,43.0,51.55754,-0.02362,51.55734,-0.02823,False,0.302
0,cycling,12.0,0.321,37.4,82.0,70.0,51.508,-0.17946,51.50821,-0.17485,False,0.677
2,transit,12.0,0.346,34.7,47.0,35.0,51.56006,-0.02657,51.56257,-0.02953,False,1.0
4,cycling,12.0,0.32,37.5,106.0,94.0,51.50494,-0.07364,51.50515,-0.06903,False,0.547
2,transit,12.0,0.347,34.6,77.0,89.0,51.46935,-0.21187,51.47186,-0.21483,True,1.0
2,transit,11.0,0.347,31.7,59.0,70.0,51.495,-0.17389,51.49751,-0.17685,False,1.0
2,transit,11.0,0.32,34.4,29.0,18.0,51.55796,-0.01438,51.55817,-0.00977,False,1.0
2,transit,11.0,0.347,31.7,74.0,85.0,51.45054,-0.16049,51.45305,-0.16345,False,1.0
2,transit,11.0,0.321,34.3,90.0,79.0,51.43056,-0.19053,51.43077,-0.18591,True,1.0
2,transit,11.0,0.324,33.9,69.0,80.0,51.53822,-0.15662,51.53549,-0.15828,False,1.0
3,walking,11.0,0.32,34.4,84.0,95.0,51.58139,0.03586,51.58159,0.04048,False,0.302
2,transit,11.0,0.346,31.8,33.0,44.0,51.52171,0.00387,51.52422,0.00092,False,1.0
2,transit,11.0,0.324,34.0,44.0,33.0,51.52422,0.00092,51.52694,0.00258,False,1.0
3,walking,11.0,0.324,34.0,43.0,32.0,51.55943,-0.04042,51.56216,-0.03876,False,0.302
3,walking,11.0,0.346,31.8,69.0,58.0,51.56506,0.02587,51.56758,0.02292,False,0.302
5,cycling,11.0,0.347,31.7,68.0,79.0,51.53046,-0.15235,51.53298,-0.15531,False,0.783
1,cycling,11.0,0.347,31.7,58.0,69.0,51.46475,-0.19671,51.46224,-0.19375,False,0.838
0,cycling,11.0,0.321,34.3,71.0,82.0,51.50778,-0.18408,51.508,-0.17946,False,0.677
0,cycling,11.0,0.346,31.8,95.0,106.0,51.50662,-0.03673,51.50914,-0.03968,False,0.677
2,transit,11.0,0.347,31.7,86.0,75.0,51.41677,-0.14511,51.41929,-0.14807,False,1.0
2,transit,11.0,0.346,31.8,48.0,59.0,51.50348,-0.04762,51.50599,-0.05057,False,1.0
2,transit,11.0,0.324,33.9,59.0,48.0,51.50305,-0.05684,51.50033,-0.0585,False,1.0
2,transit,11.0,0.346,31.8,71.0,60.0,51.48461,-0.05462,51.48712,-0.05758,False,1.0
2,transit,11.0,0.32,34.4,59.0,48.0,51.50305,-0.05684,51.50327,-0.05223,False,1.0
2,transit,11.0,0.346,31.8,69.0,58.0,51.56781,-0.0892,51.57033,-0.09216,False,1.0
2,transit,11.0,0.346,31.8,61.0,50.0,51.5829,-0.04856,51.58038,-0.0456,False,1.0
2,transit,11.0,0.324,33.9,52.0,63.0,51.49635,-0.02953,51.49363,-0.03119,False,1.0
2,transit,11.0,0.32,34.4,36.0,47.0,51.57343,0.03549,51.57364,0.0401,False,1.0
3,walking,11.0,0.32,34.4,96.0,107.0,51.52736,0.01181,51.52757,0.01642,False,0.302
5,cycling,11.0,0.324,34.0,105.0,116.0,51.56299,-0.07867,51.56572,-0.07701,True,0.783
5,cycling,11.0,0.347,31.7,42.0,31.0,51.48372,-0.13139,51.48623,-0.13435,False,0.783
5,cycling,11.0,0.347,31.7,62.0,51.0,51.43423,-0.11213,51.43674,-0.11508,False,0.783
2,transit,11.0,0.324,33.9,53.0,64.0,51.47093,-0.12122,51.4682,-0.12288,False,1.0
5,cycling,11.0,0.324,33.9,75.0,86.0,51.54425,-0.19786,51.54698,-0.1962,False,0.783
0,cycling,11.0,0.324,33.9,106.0,95.0,51.50935,-0.03507,51.50662,-0.03673,False,0.677
5,cycling,11.0,0.324,33.9,89.0,78.0,51.50305,-0.05684,51.50033,-0.0585,False,0.783
3,walking,11.0,0.324,34.0,33.0,44.0,51.5745,0.00022,51.57722,0.00188,False,0.302
2,transit,11.0,0.346,31.8,49.0,38.0,51.56881,0.05062,51.57133,0.04767,False,1.0
0,cycling,11.0,0.324,33.9,104.0,93.0,51.4865,-0.01312,51.48377,-0.01478,False,0.677
3,walking,11.0,0.346,31.8,81.0,70.0,51.56778,0.02754,51.56527,0.03049,False,0.302
2,transit,11.0,0.324,33.9,78.0,67.0,51.47797,-0.19767,51.4807,-0.19602,False,1.0
2,transit,11.0,0.346,31.8,47.0,36.0,51.57364,0.0401,51.57615,0.03715,False,1.0
3,walking,11.0,0.324,34.0,20.0,9.0,51.55796,-0.01438,51.56068,-0.01272,False,0.302
2,transit,11.0,0.32,34.4,33.0,44.0,51.58914,0.03163,51.58934,0.03624,False,1.0
2,transit,11.0,0.324,34.0,62.0,51.0,51.57242,-0.04597,51.57515,-0.0443,False,1.0
4,cycling,11.0,0.324,34.0,3.0,14.0,51.56126,0.05947,51.55854,0.0578,False,0.547
4,cycling,11.0,0.32,34.3,92.0,103.0,51.55922,-0.10343,51.559,-0.10805,False,0.547
3,walking,11.0,0.32,34.4,69.0,58.0,51.56506,0.02587,51.56485,0.02126,False,0.302
3,walking,11.0,0.324,34.0,90.0,79.0,51.52988,0.00886,51.5326,0.01052,False,0.302
2,transit,11.0,0.32,34.3,56.0,67.0,51.50132,-0.15211,51.50153,-0.14749,False,1.0
3,walking,11.0,0.346,31.8,60.0,49.0,51.57221,-0.05059,51.5697,-0.04763,False,0.302
4,cycling,11.0,0.324,34.0,2.0,13.0,51.55895,0.06703,51.55623,0.06536,False,0.547
3,walking,11.0,0.346,31.8,38.0,49.0,51.57012,-0.03839,51.57263,-0.04135,False,0.302
5,cycling,11.0,0.347,31.7,58.0,47.0,51.5268,-0.2309,51.52429,-0.22794,False,0.783
3,walking,11.0,0.346,31.8,24.0,35.0,51.5611,-0.00349,51.55858,-0.00053,False,0.302
1,cycling,11.0,0.321,34.3,53.0,42.0,51.49097,-0.20325,51.49075,-0.20787,False,0.838
2,transit,11.0,0.346,31.8,48.0,37.0,51.56819,0.03677,51.57071,0.03382,False,1.0
3,walking,11.0,0.346,31.8,85.0,96.0,51.57934,-0.0687,51.58185,-0.07166,False,0.302
2,transit,11.0,0.324,34.0,56.0,45.0,51.57892,-0.07794,51.58164,-0.07628,False,1.0
3,walking,11.0,0.346,31.8,71.0,60.0,51.53428,-0.01088,51.5368,-0.01384,False,0.302
1,cycling,11.0,0.324,33.9,20.0,31.0,51.54425,-0.19786,51.54698,-0.1962,False,0.838
1,cycling,11.0,0.324,34.0,97.0,108.0,51.58248,-0.0578,51.57976,-0.05946,False,0.838
2,transit,11.0,0.324,33.9,48.0,59.0,51.50327,-0.05223,51.50599,-0.05057,False,1.0
2,transit,11.0,0.347,31.7,67.0,56.0,51.50153,-0.14749,51.50404,-0.15045,False,1.0
4,cycling,11.0,0.324,33.9,108.0,97.0,51.50703,-0.08583,51.50975,-0.08417,False,0.547
5,cycling,11.0,0.32,34.3,96.0,85.0,51.55458,-0.14667,51.55437,-0.15129,False,0.783
2,transit,11.0,0.32,34.4,45.0,34.0,51.56778,0.02754,51.56758,0.02292,False,1.0
4,cycling,11.0,0.346,31.8,103.0,92.0,51.559,-0.10805,51.55649,-0.10509,False,0.547
2,transit,11.0,0.346,31.7,45.0,56.0,51.51099,-0.11482,51.50848,-0.11186,False,1.0
1,cycling,11.0,0.32,34.4,94.0,105.0,51.57703,-0.06112,51.57724,-0.0565,False,0.838
2,transit,11.0,0.346,31.8,44.0,55.0,51.55623,0.06536,51.55875,0.06241,False,1.0
2,transit,11.0,0.346,31.8,18.0,29.0,51.55817,-0.00977,51.55565,-0.00681,False,1.0
0,cycling,11.0,0.347,31.7,95.0,84.0,51.5268,-0.2309,51.52429,-0.22794,False,0.677
2,transit,11.0,0.346,31.8,56.0,45.0,51.55582,0.05613,51.5533,0.05908,False,1.0
2,transit,11.0,0.324,33.9,62.0,51.0,51.48838,-0.0299,51.49111,-0.02824,False,1.0
0,cycling,11.0,0.347,31.7,50.0,61.0,51.48393,-0.12678,51.48645,-0.12974,False,0.677
4,cycling,11.0,0.324,33.9,105.0,94.0,51.50242,-0.07068,51.50515,-0.06903,False,0.547
3,walking,11.0,0.346,31.8,63.0,74.0,51.57302,0.02625,51.5705,0.0292,False,0.302
5,cycling,11.0,0.324,33.9,81.0,92.0,51.55136,-0.216,51.55409,-0.21435,False,0.783
2,transit,11.0,0.346,31.8,40.0,51.0,51.50305,0.00146,51.50557,-0.00149,False,1.0
2,transit,11.0,0.324,34.0,53.0,64.0,51.57766,-0.04726,51.57494,-0.04892,False,1.0
2,transit,11.0,0.346,31.8,47.0,58.0,51.49908,-0.02787,51.50159,-0.03082,False,1.0
0,cycling,11.0,0.324,33.9,80.0,91.0,51.50451,-0.08287,51.50724,-0.08121,False,0.677
3,walking,11.0,0.346,31.8,120.0,109.0,51.57466,0.06318,51.57718,0.06023,True,0.302
4,cycling,11.0,0.324,33.9,106.0,95.0,51.50494,-0.07364,51.50766,-0.07198,False,0.547
1,cycling,11.0,0.324,33.9,121.0,110.0,51.48859,-0.02529,51.48587,-0.02695,True,0.838
2,transit,11.0,0.346,31.8,48.0,59.0,51.50033,-0.0585,51.50284,-0.06146,False,1.0
5,cycling,11.0,0.321,34.3,52.0,41.0,51.508,-0.17946,51.50821,-0.17485,False,0.783
2,transit,11.0,0.324,33.9,39.0,50.0,51.49781,0.00275,51.49509,0.00109,False,1.0
5,cycling,11.0,0.32,34.3,67.0,56.0,51.44579,-0.09167,51.44557,-0.09628,False,0.783
2,transit,11.0,0.324,33.9,81.0,70.0,51.53858,-0.20579,51.53585,-0.20745,False,1.0
0,cycling,11.0,0.347,31.7,95.0,106.0,51.53046,-0.15235,51.53298,-0.15531,False,0.677
1,cycling,11.0,0.32,34.3,53.0,42.0,51.55458,-0.14667,51.55437,-0.15129,False,0.838
2,transit,11.0,0.346,31.8,47.0,36.0,51.56006,-0.02657,51.55754,-0.02362,False,1.0
3,walking,11.0,0.346,31.8,47.0,36.0,51.55713,-0.03285,51.55964,-0.03581,False,0.302
2,transit,11.0,0.32,34.4,15.0,26.0,51.55293,-0.00848,51.55272,-0.01309,False,1.0
2,transit,11.0,0.321,34.3,78.0,67.0,51.49097,-0.20325,51.49119,-0.19863,False,1.0
3,walking,10.0,0.32,31.3,94.0,84.0,51.56065,0.04562,51.56044,0.04101,False,0.302
2,transit,10.0,0.32,31.3,40.0,30.0,51.51416,0.01272,51.51395,0.00811,False,1.0
4,cycling,10.0,0.324,30.9,65.0,55.0,51.53387,-0.02011,51.53659,-0.01845,False,0.547
2,transit,10.0,0.325,30.8,74.0,84.0,51.47251,-0.20098,51.46978,-0.20264,False,1.0
4,cycling,10.0,0.32,31.3,57.0,47.0,51.52988,0.00886,51.53008,0.01347,False,0.547
5,cycling,10.0,0.32,31.2,50.0,60.0,51.50805,-0.12109,51.50827,-0.11648,False,0.783
5,cycling,10.0,0.321,31.2,32.0,42.0,51.47237,-0.14725,51.47259,-0.14264,False,0.783
0,cycling,10.0,0.347,28.9,49.0,59.0,51.48372,-0.13139,51.48623,-0.13435,False,0.677
1,cycling,10.0,0.346,28.9,106.0,96.0,51.50662,-0.03673,51.50914,-0.03968,False,0.838
2,transit,10.0,0.346,28.9,57.0,67.0,51.58269,-0.05318,51.58018,-0.05022,False,1.0
2,transit,10.0,0.325,30.8,90.0,80.0,51.43056,-0.19053,51.43329,-0.18887,True,1.0
0,cycling,10.0,0.32,31.2,98.0,88.0,51.50305,-0.05684,51.50327,-0.05223,False,0.677
1,cycling,10.0,0.347,28.9,4.0,14.0,51.5304,-0.21076,51.53291,-0.21373,False,0.838
1,cycling,10.0,0.346,28.9,94.0,104.0,51.50893,-0.04429,51.50641,-0.04134,False,0.838
1,cycling,10.0,0.324,30.9,94.0,104.0,51.50893,-0.04429,51.5062,-0.04596,False,0.838
3,walking,10.0,0.324,30.9,40.0,50.0,51.55692,-0.03747,51.55419,-0.03913,False,0.302
3,walking,10.0,0.324,30.9,99.0,109.0,51.52465,-0.04817,51.52192,-0.04983,False,0.302
2,transit,10.0,0.324,30.8,70.0,60.0,51.48789,-0.15577,51.49062,-0.15412,False,1.0
2,transit,10.0,0.324,30.8,52.0,62.0,51.52228,-0.15732,51.52501,-0.15567,False,1.0
2,transit,10.0,0.32,31.2,59.0,69.0,51.55207,-0.14371,51.55185,-0.14833,False,1.0
3,walking,10.0,0.346,28.9,33.0,23.0,51.5676,-0.03544,51.56509,-0.03248,False,0.302
2,transit,10.0,0.324,30.9,41.0,51.0,51.56467,-0.04172,51.56195,-0.04338,False,1.0
4,cycling,10.0,0.324,30.9,90.0,100.0,51.4865,-0.01312,51.48377,-0.01478,False,0.547
3,walking,10.0,0.324,30.9,100.0,90.0,51.5818,0.0451,51.57908,0.04343,False,0.302
0,cycling,10.0,0.325,30.8,23.0,13.0,51.42301,-0.18165,51.42575,-0.18,False,0.677
2,transit,10.0,0.32,31.2,53.0,63.0,51.57766,-0.04726,51.57745,-0.05188,False,1.0
1,cycling,10.0,0.346,28.9,80.0,70.0,51.50703,-0.08583,51.50954,-0.08878,False,0.838
1,cycling,10.0,0.32,31.2,44.0,34.0,51.53025,-0.15697,51.53004,-0.16159,False,0.838
1,cycling,10.0,0.324,30.9,120.0,110.0,51.48629,-0.01773,51.48356,-0.01939,True,0.838
3,walking,10.0,0.32,31.2,21.0,31.0,51.55524,-0.01605,51.55503,-0.02066,False,0.302
3,walking,10.0,0.324,30.9,59.0,49.0,51.58749,-0.00532,51.58477,-0.00698,False,0.302
3,walking,10.0,0.346,28.9,84.0,74.0,51.53553,0.0168,51.53804,0.01385,False,0.302
2,transit,10.0,0.324,30.9,35.0,45.0,51.56506,0.02587,51.56778,0.02754,False,1.0
3,walking,10.0,0.32,31.2,23.0,33.0,51.56781,-0.03082,51.5676,-0.03544,False,0.302
2,transit,10.0,0.324,30.8,70.0,80.0,51.48781,-0.21414,51.48508,-0.2158,False,1.0
2,transit,10.0,0.324,30.9,41.0,51.0,51.50829,0.00017,51.50557,-0.00149,False,1.0
4,cycling,10.0,0.346,28.9,24.0,14.0,51.55582,0.05613,51.5533,0.05908,False,0.547
4,cycling,10.0,0.324,30.9,24.0,14.0,51.55582,0.05613,51.55854,0.0578,False,0.547
2,transit,10.0,0.324,30.8,68.0,58.0,51.48503,-0.0454,51.48775,-0.04374,False,1.0
2,transit,10.0,0.324,30.8,66.0,76.0,51.48251,-0.04245,51.47979,-0.04411,False,1.0
3,walking,10.0,0.32,31.3,71.0,81.0,51.56799,0.03216,51.56778,0.02754,False,0.302
3,walking,10.0,0.32,31.3,71.0,81.0,51.56799,0.03216,51.56819,0.03677,False,0.302
3,walking,10.0,0.346,28.9,70.0,60.0,51.53407,-0.0155,51.53659,-0.01845,False,0.302
2,transit,10.0,0.347,28.8,92.0,82.0,51.43307,-0.19349,51.43558,-0.19644,True,1.0
3,walking,10.0,0.346,28.9,22.0,32.0,51.55544,-0.01143,51.55293,-0.00848,False,0.302
2,transit,10.0,0.346,28.9,43.0,33.0,51.57887,0.03882,51.57636,0.04177,False,1.0
2,transit,10.0,0.32,31.3,43.0,33.0,51.57887,0.03882,51.57908,0.04343,False,1.0
4,cycling,10.0,0.32,31.3,14.0,4.0,51.55854,0.0578,51.55875,0.06241,False,0.547
2,transit,10.0,0.32,31.2,78.0,68.0,51.56062,-0.18792,51.56083,-0.1833,False,1.0
4,cycling,10.0,0.324,30.9,75.0,85.0,51.50222,-0.01699,51.49949,-0.01865,False,0.547
5,cycling,10.0,0.324,30.8,27.0,17.0,51.4937,-0.2016,51.49097,-0.20325,False,0.783
2,transit,10.0,0.347,28.9,73.0,63.0,51.47221,-0.09354,51.47473,-0.0965,False,1.0
1,cycling,10.0,0.324,30.8,53.0,43.0,51.49097,-0.20325,51.48824,-0.20491,False,0.838
1,cycling,10.0,0.321,31.2,53.0,43.0,51.49097,-0.20325,51.49119,-0.19863,False,0.838
4,cycling,10.0,0.324,30.9,91.0,101.0,51.48629,-0.01773,51.48356,-0.01939,False,0.547
1,cycling,10.0,0.324,30.9,96.0,106.0,51.50935,-0.03507,51.50662,-0.03673,False,0.838
2,transit,10.0,0.346,28.9,43.0,33.0,51.58205,-0.00865,51.57953,-0.00569,False,1.0
2,transit,10.0,0.324,30.9,35.0,25.0,51.53553,0.0168,51.53281,0.01514,False,1.0
3,walking,10.0,0.324,30.9,44.0,54.0,51.54476,-0.01346,51.54204,-0.01513,False,0.302
1,cycling,10.0,0.32,31.2,94.0,104.0,51.50599,-0.05057,51.5062,-0.04596,False,0.838
3,walking,10.0,0.324,30.9,70.0,60.0,51.53407,-0.0155,51.5368,-0.01384,False,0.302
1,cycling,10.0,0.347,28.9,6.0,16.0,51.53312,-0.20911,51.53564,-0.21207,False,0.838
0,cycling,10.0,0.324,30.8,109.0,99.0,51.54116,-0.15034,51.53843,-0.152,True,0.677
3,walking,10.0,0.346,28.9,72.0,62.0,51.54621,0.01884,51.54873,0.01589,False,0.302
4,cycling,10.0,0.324,30.9,44.0,54.0,51.52316,0.03616,51.52043,0.0345,False,0.547
0,cycling,10.0,0.347,28.8,106.0,96.0,51.53247,-0.22297,51.52996,-0.22001,False,0.677
5,cycling,10.0,0.324,30.8,66.0,76.0,51.53319,-0.15069,51.53592,-0.14904,False,0.783
2,transit,10.0,0.347,28.9,58.0,68.0,51.49923,-0.13991,51.50174,-0.14287,False,1.0
2,transit,10.0,0.32,31.2,68.0,58.0,51.50174,-0.14287,51.50196,-0.13826,False,1.0
2,transit,10.0,0.347,28.9,67.0,77.0,51.47008,-0.13968,51.47259,-0.14264,False,1.0
3,walking,10.0,0.346,28.9,105.0,95.0,51.52191,0.00849,51.52443,0.00553,False,0.302
1,cycling,10.0,0.321,31.2,69.0,79.0,51.47237,-0.14725,51.47259,-0.14264,False,0.838
3,walking,10.0,0.346,28.9,40.0,30.0,51.57556,-0.03507,51.57305,-0.03211,False,0.302
3,walking,10.0,0.32,31.2,40.0,30.0,51.57556,-0.03507,51.57577,-0.03045,False,0.302
1,cycling,10.0,0.347,28.9,21.0,31.0,51.54447,-0.19324,51.54698,-0.1962,False,0.838
2,transit,10.0,0.347,28.9,76.0,66.0,51.46943,-0.15352,51.46692,-0.15056,False,1.0
3,walking,10.0,0.346,28.9,80.0,70.0,51.54935,0.02973,51.55186,0.02678,False,0.302
5,cycling,10.0,0.347,28.8,69.0,59.0,51.53247,-0.22297,51.52996,-0.22001,False,0.783
0,cycling,10.0,0.346,28.9,81.0,91.0,51.50473,-0.07825,51.50724,-0.08121,False,0.677
2,transit,10.0,0.346,28.9,35.0,45.0,51.5703,0.02459,51.56778,0.02754,False,1.0
1,cycling,10.0,0.347,28.9,67.0,57.0,51.48372,-0.13139,51.48623,-0.13435,False,0.838
2,transit,10.0,0.321,31.2,86.0,96.0,51.41383,-0.15138,51.41404,-0.14677,True,1.0
3,walking,10.0,0.346,28.9,20.0,10.0,51.55796,-0.01438,51.56048,-0.01734,False,0.302
3,walking,10.0,0.32,31.2,20.0,30.0,51.55796,-0.01438,51.55775,-0.019,False,0.302
5,cycling,10.0,0.324,30.9,106.0,96.0,51.4865,-0.01312,51.48377,-0.01478,False,0.783
5,cycling,10.0,0.347,28.8,15.0,5.0,51.47087,-0.17956,51.47338,-0.18252,False,0.783
2,transit,10.0,0.346,28.9,50.0,60.0,51.49593,-0.03876,51.49342,-0.03581,False,1.0
2,transit,10.0,0.347,28.9,81.0,71.0,51.45857,-0.10183,51.46109,-0.10479,False,1.0
2,transit,10.0,0.32,31.3,50.0,40.0,51.55561,0.05152,51.55541,0.04691,False,1.0
3,walking,10.0,0.32,31.3,53.0,43.0,51.57261,0.01702,51.5724,0.0124,False,0.302
3,walking,10.0,0.32,31.2,91.0,81.0,51.56027,-0.08033,51.56048,-0.07571,False,0.302
5,cycling,10.0,0.324,30.8,82.0,72.0,51.54116,-0.15034,51.53843,-0.152,False,0.783
5,cycling,10.0,0.324,30.8,31.0,41.0,51.48623,-0.13435,51.4835,-0.13601,False,0.783
3,walking,10.0,0.346,28.9,81.0,91.0,51.52946,-0.00037,51.52694,0.00258,False,0.302
3,walking,10.0,0.346,28.9,61.0,71.0,51.57473,-0.05354,51.57724,-0.0565,False,0.302
0,cycling,10.0,0.324,30.8,65.0,55.0,51.4937,-0.2016,51.49097,-0.20325,False,0.677
2,transit,10.0,0.325,30.8,86.0,96.0,51.41677,-0.14511,51.41404,-0.14677,True,1.0
3,walking,10.0,0.324,30.9,95.0,85.0,51.58159,0.04048,51.57887,0.03882,False,0.302
5,cycling,10.0,0.346,28.9,108.0,118.0,51.50809,-0.00444,51.50557,-0.00149,True,0.783
5,cycling,10.0,0.347,28.9,76.0,86.0,51.54447,-0.19324,51.54698,-0.1962,False,0.783
2,transit,10.0,0.32,31.2,69.0,59.0,51.56781,-0.0892,51.5676,-0.09382,False,1.0
1,cycling,10.0,0.324,30.9,50.0,40.0,51.55207,-0.14371,51.54934,-0.14537,False,0.838
1,cycling,10.0,0.32,31.2,50.0,40.0,51.55207,-0.14371,51.55185,-0.14833,False,0.838
3,walking,10.0,0.324,30.9,103.0,93.0,51.58703,0.04381,51.58431,0.04215,False,0.302
1,cycling,10.0,0.347,28.9,28.0,38.0,51.55158,-0.21138,51.55409,-0.21435,False,0.838
2,transit,10.0,0.321,31.2,96.0,86.0,51.46454,-0.20133,51.46432,-0.20594,True,1.0
4,cycling,10.0,0.32,31.3,28.0,18.0,51.57364,0.0401,51.57384,0.04472,False,0.547
2,transit,10.0,0.346,28.9,59.0,49.0,51.50305,-0.05684,51.50054,-0.05389,False,1.0
0,cycling,10.0,0.347,28.8,26.0,36.0,51.46246,-0.18913,51.46497,-0.1921,False,0.677
4,cycling,10.0,0.346,28.9,72.0,62.0,51.5829,-0.04856,51.58038,-0.0456,False,0.547
3,walking,10.0,0.324,30.9,87.0,97.0,51.52674,-0.00203,51.52401,-0.00369,False,0.302
3,walking,10.0,0.346,28.9,56.0,46.0,51.55397,0.0146,51.55648,0.01165,False,0.302
1,cycling,10.0,0.347,28.9,55.0,65.0,51.4858,-0.14358,51.48329,-0.14062,False,0.838
2,transit,10.0,0.325,30.8,96.0,86.0,51.46454,-0.20133,51.46727,-0.19967,True,1.0
2,transit,10.0,0.346,28.9,42.0,52.0,51.56237,-0.03414,51.55985,-0.03119,False,1.0
2,transit,10.0,0.346,28.9,40.0,50.0,51.5531,0.05447,51.55561,0.05152,False,1.0
5,cycling,10.0,0.32,31.2,106.0,116.0,51.56551,-0.08163,51.56572,-0.07701,True,0.783
3,walking,10.0,0.324,30.9,26.0,36.0,51.56237,-0.03414,51.55964,-0.03581,False,0.302
1,cycling,10.0,0.324,30.8,69.0,79.0,51.47532,-0.14098,51.47259,-0.14264,False,0.838
3,walking,10.0,0.346,28.9,105.0,95.0,51.53363,0.03359,51.53615,0.03064,False,0.302
3,walking,10.0,0.346,28.9,72.0,82.0,51.53135,-0.01716,51.52884,-0.01421,False,0.302
2,transit,10.0,0.324,30.8,67.0,77.0,51.54841,-0.22228,51.54569,-0.22394,False,1.0
0,cycling,10.0,0.321,31.2,23.0,13.0,51.42553,-0.18461,51.42575,-0.18,False,0.677
3,walking,10.0,0.346,28.9,100.0,90.0,51.53343,0.02898,51.53594,0.02603,False,0.302
3,walking,10.0,0.346,28.9,57.0,47.0,51.58015,0.00816,51.57764,0.01111,False,0.302
1,cycling,10.0,0.324,30.9,79.0,89.0,51.56299,-0.07867,51.56572,-0.07701,False,0.838
2,transit,10.0,0.347,28.8,80.0,90.0,51.4195,-0.14346,51.41699,-0.1405,True,1.0
5,cycling,10.0,0.347,28.9,82.0,92.0,51.55158,-0.21138,51.55409,-0.21435,False,0.783
1,cycling,10.0,0.347,28.8,19.0,9.0,51.53247,-0.22297,51.52996,-0.22001,False,0.838
3,walking,10.0,0.346,28.9,92.0,82.0,51.57641,-0.07498,51.57389,-0.07202,False,0.302
2,transit,10.0,0.321,31.2,62.0,72.0,51.5365,-0.19359,51.53628,-0.19821,False,1.0
2,transit,10.0,0.346,28.9,41.0,51.0,51.50809,-0.00444,51.50557,-0.00149,False,1.0
3,walking,9.0,0.324,27.8,6.0,15.0,51.56571,-0.01863,51.56844,-0.01696,False,0.302
3,walking,9.0,0.32,28.1,40.0,49.0,51.55461,-0.0299,51.5544,-0.03451,False,0.302
3,walking,9.0,0.346,26.0,40.0,49.0,51.55692,-0.03747,51.5544,-0.03451,False,0.302
0,cycling,9.0,0.347,26.0,43.0,34.0,51.47611,-0.18086,51.47359,-0.1779,False,0.677
3,walking,9.0,0.346,26.0,76.0,85.0,51.55207,0.0314,51.54955,0.03435,False,0.302
1,cycling,9.0,0.347,26.0,49.0,40.0,51.49902,-0.14453,51.50153,-0.14749,False,0.838
3,walking,9.0,0.32,28.1,38.0,29.0,51.56467,-0.04172,51.56488,-0.0371,False,0.302
5,cycling,9.0,0.324,27.7,55.0,46.0,51.52472,-0.21869,51.52199,-0.22035,False,0.783
4,cycling,9.0,0.324,27.8,62.0,71.0,51.51143,0.01106,51.50871,0.0094,False,0.547
2,transit,9.0,0.321,28.1,84.0,75.0,51.40815,-0.1593,51.40793,-0.16391,False,1.0
2,transit,9.0,0.346,26.0,24.0,33.0,51.56968,0.01074,51.57219,0.00779,False,1.0
5,cycling,9.0,0.324,27.7,15.0,24.0,51.48846,-0.20029,51.49119,-0.19863,False,0.783
0,cycling,9.0,0.325,27.7,23.0,14.0,51.42553,-0.18461,51.42826,-0.18295,False,0.677
2,transit,9.0,0.347,26.0,67.0,76.0,51.54841,-0.22228,51.5459,-0.21932,False,1.0
3,walking,9.0,0.346,26.0,48.0,39.0,51.54518,-0.00423,51.54769,-0.00719,False,0.302
3,walking,9.0,0.346,26.0,76.0,67.0,51.54642,0.02346,51.54893,0.0205,False,0.302
2,transit,9.0,0.32,28.1,22.0,13.0,51.55397,0.0146,51.55376,0.00999,False,1.0
2,transit,9.0,0.32,28.1,50.0,41.0,51.58785,0.06228,51.58806,0.0669,False,1.0
2,transit,9.0,0.347,26.0,66.0,57.0,51.51848,-0.18208,51.51597,-0.17911,False,1.0
3,walking,9.0,0.324,27.8,74.0,65.0,51.53366,-0.02473,51.53638,-0.02307,False,0.302
4,cycling,9.0,0.32,28.1,114.0,105.0,51.50263,-0.06607,51.50242,-0.07068,True,0.547
2,transit,9.0,0.32,28.1,37.0,46.0,51.55228,0.03601,51.55248,0.04063,False,1.0
0,cycling,9.0,0.347,26.0,106.0,97.0,51.53226,-0.22759,51.52975,-0.22463,False,0.677
0,cycling,9.0,0.347,26.0,50.0,41.0,51.4843,-0.1759,51.48178,-0.17293,False,0.677
