idx,lat,lng,driving_o0,cycling_o0,transit_o0,walking_o0,driving_o1,driving_o2,driving_o3,n_modes_anom,n_origins_anom
2175,51.57199,0.00317,1.5,,0.0,,0.5,0.0,0.5,0,0
2176,51.53532,-0.10451,0.0,-1.0,-2.5,,0.5,-1.5,-2.5,0,0
2177,51.5676,-0.03544,0.0,,2.5,,0.5,-1.0,0.0,0,0
2178,51.50232,-0.18739,-0.5,-1.0,-2.5,,-2.5,-1.5,-0.5,0,0
2179,51.50677,-0.14879,0.0,0.0,-1.0,,-1.5,-1.0,-2.0,0,0
2180,51.53974,-0.06591,-0.5,-0.5,1.0,,0.5,1.0,0.5,0,0
2181,51.47682,-0.10868,1.0,-0.5,1.5,1.0,2.5,3.5,3.0,0,0
2182,51.44723,-0.11768,1.0,-1.0,3.0,2.5,-0.5,0.0,0.5,0,0
2183,51.4835,-0.13601,-1.0,2.5,2.0,-0.5,1.0,1.0,1.0,0,0
2184,51.55334,0.00076,0.5,,0.0,,0.5,-2.0,0.5,0,0
2185,51.47905,-0.17459,2.0,-1.5,2.5,-3.5,2.5,2.0,2.0,0,0
2186,51.53261,-0.04781,0.5,0.5,0.5,,0.0,1.0,1.5,0,0
2187,51.49987,-0.12607,-2.0,2.0,-3.0,,-1.0,-1.5,-1.0,0,0
2188,51.53701,-0.00922,-1.5,,3.5,,-0.5,-2.5,-1.0,0,0
2189,51.57255,0.07536,0.0,,-1.0,,-1.0,0.0,-1.0,0,0
2190,51.49105,-0.14489,-1.0,0.0,3.0,,-2.0,0.5,0.0,0,0
2191,51.57913,-0.07332,-0.5,,-5.0,,0.5,2.0,1.5,0,0
2192,51.58352,-0.0347,0.0,,0.0,,-0.5,0.0,-1.0,0,0
2193,51.56799,0.03216,3.0,,3.5,,1.5,3.0,3.5,0,0
2194,51.57235,0.07074,2.0,,0.0,,2.0,1.5,2.0,0,0
2195,51.5138,-0.22531,-1.0,1.0,-6.0,,0.0,-0.5,-1.5,0,0
2196,51.48659,-0.18347,-0.5,-1.5,4.0,1.0,0.5,-1.0,-0.5,0,0
2197,51.4445,-0.11934,4.0,2.0,0.0,1.5,0.0,-1.0,0.0,0,0
2198,51.47022,-0.1934,0.0,0.5,-2.5,-1.5,0.0,0.0,0.0,0,0
2199,51.5064,0.01696,-0.5,,-1.0,,-0.5,-1.0,-1.0,0,0
2200,51.53783,-0.10747,-0.5,2.0,0.5,,0.0,0.0,0.5,0,0
2201,51.50201,-0.0216,-1.0,4.5,-2.5,,-1.0,0.5,1.0,0,0
2202,51.50002,-0.17981,-2.5,3.5,-3.0,,-1.0,-2.0,-1.0,0,0
2203,51.52274,0.02694,0.0,,-0.5,,0.0,0.0,0.0,0,0
2204,51.50132,-0.15211,0.0,0.5,-4.5,,0.0,1.0,0.5,0,0
2205,51.51249,-0.02418,-0.5,-1.0,-2.0,,0.0,0.0,-0.5,0,0
2206,51.54225,-0.06886,-0.5,0.5,3.0,,0.5,-1.0,0.0,0,0
2207,51.52148,-0.11742,-1.5,0.5,0.0,,-0.5,-1.5,-2.0,0,0
2208,51.47933,-0.11164,-1.5,0.5,-2.0,-2.5,-1.5,-1.0,0.0,0,0
2209,51.45851,-0.16014,0.5,-1.0,3.0,0.0,0.5,0.0,0.0,0,0
2210,51.44975,-0.12064,-1.0,-1.5,2.5,-3.0,0.0,0.0,0.5,0,0
2211,51.55586,-0.0022,-2.0,,-6.5,,-2.0,0.5,-1.5,0,0
2212,51.53513,-0.05076,1.0,-1.0,2.0,,1.0,4.5,4.5,0,0
2213,51.53952,-0.01217,1.5,,-2.0,,0.5,2.0,2.5,0,0
2214,51.58164,-0.07628,0.0,,-7.5,,-1.5,-1.5,-1.5,0,0
2215,51.51751,-0.08842,-2.0,-1.0,-3.5,,-1.5,-1.0,-1.0,0,0
2216,51.58604,-0.03765,0.0,,-4.0,,0.5,-1.0,-0.5,0,0
2217,51.51308,-0.12701,5.0,0.5,0.0,,4.5,2.5,3.0,0,0
2218,51.52398,0.05461,0.0,,-2.5,,0.0,0.5,0.0,0,0
2219,51.53386,-0.07846,0.0,0.0,-0.5,,0.0,0.5,0.0,0,0
2220,51.5705,0.0292,1.0,,-0.5,,0.0,-0.5,0.0,0,0
2221,51.53377,-0.19524,0.0,-1.0,-3.5,,-1.0,-1.0,-0.5,0,0
2222,51.52505,-0.09729,1.0,1.5,-1.0,,1.0,0.0,0.5,0,0
2223,51.55143,-0.15757,0.0,3.5,3.5,,-1.0,0.5,0.5,0,0
2224,51.57486,0.06779,-1.0,,-4.0,,0.5,0.5,0.5,0,0
2225,51.49075,-0.20787,0.0,0.0,-6.0,,-0.5,-1.0,-1.5,0,0
2226,51.55014,-0.1853,-1.0,3.0,1.0,,-2.0,-0.5,-0.5,0,0
2227,51.5459,-0.21932,0.0,2.5,-1.0,,1.0,0.5,0.5,0,0
2228,51.46115,-0.21683,1.5,3.5,0.0,3.0,-2.0,-1.0,-2.0,0,0
2229,51.50124,-0.21049,-0.5,1.0,0.0,,0.5,0.0,-1.0,0,0
2230,51.51632,-0.22828,-1.0,1.0,-3.5,,-0.5,-1.0,-1.0,0,0
2231,51.48911,-0.18644,1.0,0.0,2.5,,0.0,0.5,0.5,0,0
2232,51.47273,-0.19636,-0.5,3.0,3.0,2.0,-1.0,-0.5,0.0,0,0
2233,51.53341,-0.14608,-2.0,2.5,-0.5,,-1.5,-0.5,-1.0,0,0
2234,51.53553,-0.09989,0.0,3.5,0.0,,0.0,-1.5,-2.5,0,0
2235,51.50254,-0.18278,-0.5,3.5,0.0,,0.5,-0.5,-1.5,0,0
2236,51.50383,-0.15507,-1.0,-0.5,-1.5,,1.0,1.0,0.5,0,0
2237,51.4547,-0.18487,0.0,-1.5,1.0,-2.0,-0.5,0.5,0.0,0,0
2238,51.5368,-0.07218,2.0,-1.0,0.0,,1.5,0.0,0.0,0,0
2239,51.51918,-0.10984,1.0,1.0,-1.0,,0.5,1.0,0.5,0,0
2240,51.47388,-0.11495,2.0,2.5,3.0,6.5,1.0,0.0,0.0,0,0
2241,51.45621,-0.15257,-1.0,0.0,-4.0,-1.0,-3.5,-3.0,-2.0,0,0
2242,51.53282,-0.04319,-1.0,0.5,3.5,,-1.0,0.0,-0.5,0,0
2243,51.53407,-0.0155,1.0,,-4.0,,1.0,2.0,1.0,0,0
2244,51.57934,-0.0687,1.0,,0.5,,1.5,2.5,2.0,0,0
2245,51.58059,-0.04098,-1.0,,0.5,,-0.5,-0.5,0.0,0,0
2246,51.56819,0.03677,2.5,,1.0,,0.5,4.0,2.5,0,0
2247,51.56942,0.06446,-2.0,,-4.5,,-0.5,-0.5,-0.5,0,0
2248,51.54361,-0.21173,1.0,1.5,-4.5,,0.5,0.5,0.5,0,0
2249,51.45886,-0.20925,-2.0,-1.5,-4.5,-3.5,-1.0,-0.5,0.0,0,0
2250,51.51402,-0.22069,1.0,-1.0,1.5,,1.5,0.0,0.5,0,0
2251,51.56398,0.06113,-0.5,,0.0,,-1.0,-1.0,-1.0,0,0
2252,51.46727,-0.19967,0.0,1.5,5.5,1.5,0.0,0.5,0.0,0,0
2253,51.56778,-0.14762,1.5,,2.5,,1.0,0.5,0.0,0,0
2254,51.53111,-0.13849,2.5,-1.0,2.0,,2.5,0.0,0.5,0,0
2255,51.53805,-0.10285,-1.0,0.5,-2.0,,-1.0,0.5,1.0,0,0
2256,51.50153,-0.14749,0.5,3.0,6.0,,-0.5,-1.0,-1.0,0,0
2257,51.53931,-0.07514,-1.0,3.0,-2.0,,0.5,0.5,1.0,0,0
2258,51.52169,-0.1128,-1.0,1.0,-1.0,,-1.5,-0.5,-1.0,0,0
2259,51.52296,-0.0851,0.5,2.5,0.5,,0.5,0.0,0.5,0,0
2260,51.47639,-0.11791,-1.5,0.0,-2.5,-6.0,-1.0,-2.5,-3.0,0,0
2261,51.45873,-0.15553,0.0,0.5,-1.5,0.0,-0.5,-1.5,-0.5,0,0
2262,51.46002,-0.12785,0.0,-2.0,0.0,-4.5,0.5,1.0,0.0,0,0
2263,51.54852,0.01128,-1.0,,1.5,,0.0,-1.0,-1.0,0,0
2264,51.53534,-0.04615,2.0,-1.0,-2.5,,2.5,1.0,1.5,0,0
2265,51.53659,-0.01845,1.0,,-3.5,,0.5,-1.0,-1.0,0,0
2266,51.58185,-0.07166,2.5,,-7.0,,1.5,-2.5,-2.5,0,0
2267,51.58311,-0.04394,2.5,,-1.5,,3.0,2.0,2.5,0,0
2268,51.57071,0.03382,-0.5,,-3.0,,0.5,-0.5,0.0,0,0
2269,51.57194,0.06151,-0.5,,2.0,,0.0,0.0,0.0,0,0
2270,51.54612,-0.21469,0.0,1.0,4.5,,-1.0,-0.5,-0.5,0,0
2271,51.46137,-0.21221,-0.5,0.0,-1.5,0.0,-1.0,0.0,-1.0,0,0
2272,51.46267,-0.18452,0.5,-1.5,-3.0,-3.0,-0.5,0.0,1.0,0,0
2273,51.51653,-0.22366,0.0,-0.5,4.5,,-2.0,0.0,1.0,0,0
2274,51.46978,-0.20264,0.5,1.5,4.5,-4.0,0.5,1.5,0.5,0,0
2275,51.55754,-0.02362,-1.5,,0.0,,-1.5,-1.0,-1.0,0,0
2276,51.53362,-0.14146,1.5,-1.5,-3.0,,0.0,-1.0,-0.5,0,0
2277,51.51281,-0.19001,-0.5,-1.5,-2.0,,0.0,1.5,0.5,0,0
2278,51.50404,-0.15045,1.0,0.0,1.0,,0.5,1.0,1.0,0,0
2279,51.56947,0.00612,-1.5,,-2.0,,0.5,0.5,1.0,0,0
2280,51.53701,-0.06757,-0.5,-1.5,2.5,,0.0,0.0,0.5,0,0
2281,51.56509,-0.03248,-1.0,,1.0,,0.0,-1.5,0.0,0,0
2282,51.51624,-0.11612,-0.5,1.5,2.5,,1.0,1.5,1.0,0,0
2283,51.52066,-0.07753,-1.0,-0.5,-0.5,,-1.0,0.0,-0.5,0,0
2284,51.47409,-0.11034,0.0,-1.0,0.0,-0.5,0.0,0.5,1.0,0,0
2285,51.45327,-0.15884,0.5,-0.5,0.5,0.5,0.0,-1.0,-1.0,0,0
2286,51.45772,-0.12028,1.0,-1.0,2.0,3.5,-1.0,-1.0,-1.5,0,0
2287,51.48099,-0.13305,0.5,-1.0,3.0,3.0,0.5,0.5,1.0,0,0
2288,51.54621,0.01884,0.0,,2.5,,0.0,1.5,1.5,0,0
2289,51.47654,-0.17163,-1.5,0.0,1.0,0.5,0.5,0.5,0.5,0,0
2290,51.53428,-0.01088,-0.5,,-4.0,,-1.0,1.5,-0.5,0,0
2291,51.49736,-0.12311,3.0,,3.0,,1.0,0.5,1.5,0,0
2292,51.5808,-0.03636,1.0,,2.0,,0.0,0.5,1.0,0,0
2293,51.56963,0.06908,0.5,,4.0,,0.5,0.5,0.5,0,0
2294,51.54066,-0.21801,1.0,1.0,2.0,,0.0,1.0,1.0,0,0
2295,51.45591,-0.21552,-2.0,1.5,5.0,4.5,0.0,1.0,1.0,0,0
2296,51.46038,-0.17694,-0.5,1.5,-2.0,1.0,-1.0,-0.5,-1.0,0,0
2297,51.46748,-0.19506,-1.0,-0.5,0.0,-0.5,0.0,0.5,0.0,0,0
2298,51.52816,-0.14477,-0.5,0.0,0.0,,-0.5,0.0,0.0,0,0
2299,51.53072,-0.08935,1.5,3.5,-0.5,,0.0,0.0,-0.5,0,0
2300,51.51051,-0.18243,-1.0,1.0,-2.0,,-0.5,-1.0,0.0,0,0
2301,51.53952,-0.07052,-0.5,1.0,-0.5,,-0.5,-1.0,-1.5,0,0
2302,51.51875,-0.11908,2.0,0.5,-3.5,,1.0,-1.0,-0.5,0,0
2303,51.50389,0.01991,-2.0,,-4.5,,-3.5,-3.5,-2.5,0,0
2304,51.52317,-0.08048,0.0,-1.0,2.0,,-2.0,0.0,0.0,0,0
2305,51.49949,-0.01865,1.0,-1.0,-1.5,,1.0,1.5,1.0,0,0
2306,51.55703,-0.20807,1.0,,2.0,,2.0,0.0,0.0,0,0
2307,51.52023,0.02988,-1.0,,-0.5,,-1.0,-0.5,-1.0,0,0
2308,51.4766,-0.11329,-2.0,0.5,1.5,1.0,-0.5,-2.0,-2.5,0,0
2309,51.45578,-0.1618,0.0,0.0,-0.5,-1.5,0.0,0.0,0.0,0,0
2310,51.46023,-0.12324,-0.5,-0.5,-1.5,-2.0,1.0,1.5,1.0,0,0
2311,51.54873,0.01589,0.0,,1.0,,0.0,-0.5,-0.5,0,0
2312,51.528,-0.03267,3.0,1.0,0.0,,1.5,-1.0,-1.0,0,0
2313,51.5368,-0.01384,0.5,,4.5,,1.0,-1.0,1.5,0,0
2314,51.40836,-0.15469,-0.5,-2.0,-2.0,-0.5,-1.0,0.0,0.0,0,0
2315,51.56399,-0.17239,1.0,,4.0,,1.0,-0.5,-0.5,0,0
2316,51.58332,-0.03932,-0.5,,-0.5,,-0.5,-0.5,-0.5,0,0
2317,51.5154,0.04039,1.0,,0.5,,1.0,0.0,1.0,0,0
2318,51.58098,0.02663,0.0,,0.0,,-0.5,0.0,0.0,0,0
2319,51.515,-0.08546,-0.5,-1.0,0.5,,0.5,-1.0,-1.0,0,0
2320,51.57214,0.06613,0.0,,-1.0,,0.5,0.5,0.5,0,0
2321,51.51057,-0.12405,0.0,0.5,-1.5,,-2.5,1.0,1.0,0,0
2322,51.54317,-0.22097,-1.0,-0.5,0.5,,1.0,0.0,0.5,0,0
2323,51.53135,-0.0755,0.0,0.5,0.5,,0.5,1.0,1.5,0,0
2324,51.46289,-0.1799,0.0,0.5,3.5,2.0,-1.0,-0.5,-0.5,0,0
2325,51.53607,-0.20283,-1.0,1.0,-2.0,,-0.5,0.0,0.0,0,0
2326,51.5268,-0.2309,2.5,2.5,0.5,,0.5,1.0,1.5,0,0
2327,51.55688,-0.15425,2.0,0.0,5.5,,1.0,0.5,1.0,0,0
2328,51.47,-0.19802,-0.5,-1.0,1.5,-3.0,-0.5,-1.0,-0.5,0,0
2329,51.49305,-0.21545,1.5,0.0,1.0,,0.5,1.0,1.0,0,0
2330,51.55244,-0.19289,-0.5,-0.5,0.0,,-1.0,0.0,-1.0,0,0
2331,51.53068,-0.14773,0.5,0.0,3.5,,0.5,1.5,-1.0,0,0
2332,51.52841,-0.08178,1.5,-1.0,-1.0,,0.0,0.5,1.0,0,0
2333,51.50354,-0.21807,1.0,-1.5,-4.0,,1.5,0.5,0.5,0,0
2334,51.51302,-0.18539,1.0,-0.5,0.5,,-1.0,-1.0,-1.0,0,0
2335,51.51431,-0.15768,-1.0,-1.0,-1.5,,-0.5,0.0,0.5,0,0
2336,51.51645,-0.1115,2.0,1.5,0.0,,2.0,0.5,1.5,0,0
2337,51.51772,-0.0838,1.0,-1.0,0.5,,0.0,2.0,2.0,0,0
2338,51.56083,-0.1833,0.0,1.5,-3.0,,0.0,-1.0,-1.0,0,0
2339,51.45348,-0.15423,0.0,-2.0,0.0,-1.5,1.0,1.0,1.5,0,0
2340,51.45478,-0.12655,2.0,-1.0,-0.5,-1.5,4.0,5.0,4.0,0,0
2341,51.457,-0.19244,1.5,1.0,-4.0,-3.0,0.5,0.5,0.5,0,0
2342,51.54328,0.01256,-1.0,,-1.0,,-1.0,0.0,0.0,0,0
2343,51.52569,-0.0251,0.5,1.0,-2.5,,0.0,0.5,0.5,0,0
2344,51.57867,0.0342,1.0,,-1.0,,0.0,0.5,-1.0,0,0
2345,51.57493,-0.10733,0.0,,5.5,,-0.5,1.0,0.0,0,0
2346,51.54088,-0.21338,0.5,0.0,-3.5,,0.0,0.0,0.0,0,0
2347,51.45613,-0.2109,2.0,0.5,0.5,1.5,0.5,1.5,2.0,0,0
2348,51.45743,-0.18321,0.0,-1.5,-4.5,-0.5,1.0,-0.5,-1.0,0,0
2349,51.5245,-0.22332,-1.5,-3.5,1.5,,1.5,1.5,1.5,0,0
2350,51.52838,-0.14015,0.0,-1.0,-3.0,,0.0,0.0,0.0,0,0
2351,51.53093,-0.08474,-1.0,-2.5,1.0,,0.5,0.0,0.0,0,0
2352,51.50756,-0.1887,4.0,0.0,0.5,,0.5,1.5,1.5,0,0
2353,51.53219,-0.05704,-2.0,-2.0,-4.5,,-2.5,-1.5,-1.5,0,0
2354,51.51201,-0.1501,0.0,0.0,1.5,,-0.5,-1.0,0.0,0,0
2355,51.56131,-0.11563,-0.5,,1.5,,0.0,-1.0,-1.0,0,0
2356,51.56629,0.05357,-1.5,,0.0,,0.5,2.0,0.5,0,0
2357,51.56506,0.02587,1.0,,-1.5,,1.0,1.0,1.0,0,0
2358,51.51896,-0.11446,1.5,1.5,-1.0,,-0.5,0.5,0.0,0,0
2359,51.52024,-0.08676,-0.5,1.5,-5.0,,-1.5,-0.5,-0.5,0,0
2360,51.55409,-0.21435,0.0,,-1.0,,0.5,-1.0,-1.0,0,0
2361,51.55854,-0.17571,-0.5,2.0,-2.5,,-0.5,-0.5,0.0,0,0
2362,51.46927,-0.09981,-1.0,-1.0,-2.5,-3.0,0.5,-0.5,0.0,0,0
2363,51.456,-0.15718,1.0,0.5,-1.0,4.5,1.0,0.0,-0.5,0,0
2364,51.45729,-0.12951,0.0,1.5,-2.5,2.0,0.0,-1.0,-1.0,0,0
2365,51.5458,0.00961,0.5,,-3.0,,0.5,-1.0,-1.0,0,0
2366,51.52821,-0.02805,0.0,,1.5,,1.0,1.0,-0.5,0,0
2367,51.52946,-0.00037,4.5,,0.5,,3.5,2.5,1.5,0,0
2368,51.40858,-0.15008,2.5,2.5,3.5,5.5,2.0,0.5,0.5,0,0
2369,51.58118,0.03125,-1.0,,1.0,,0.5,-1.0,0.0,0,0
2370,51.58241,0.05895,-1.0,,-2.5,,-1.0,-1.0,-1.0,0,0
2371,51.54339,-0.21635,0.0,4.0,3.5,,-1.0,0.5,0.5,0,0
2372,51.45864,-0.21387,1.0,2.0,-1.0,1.0,0.0,-0.5,0.0,0,0
2373,51.45994,-0.18617,1.0,-1.0,-0.5,-0.5,3.0,2.0,2.0,0,0
2374,51.52702,-0.22628,1.0,5.5,-1.0,,-0.5,-0.5,0.0,0,0
2375,51.44356,-0.1961,0.0,-1.0,0.5,0.5,0.0,0.0,0.5,0,0
2376,51.53089,-0.14311,0.5,-1.0,4.0,,0.5,1.0,1.5,0,0
2377,51.52548,-0.08806,-1.0,-1.0,-6.0,,-3.5,0.0,-0.5,0,0
2378,51.51008,-0.19166,0.0,1.0,-2.0,,-0.5,-0.5,0.5,0,0
2379,51.55985,-0.03119,2.5,,6.0,,3.5,-1.0,1.0,0,0
2380,51.51453,-0.15306,2.0,1.0,-3.5,,3.5,-0.5,-1.0,0,0
2381,51.5586,-0.0589,1.5,,1.0,,2.0,-1.0,-1.0,0,0
2382,51.52989,-0.04947,0.0,2.5,-2.5,,0.5,0.0,-1.0,0,0
2383,51.57178,-0.00145,0.0,,-1.0,,-1.0,0.0,0.0,0,0
2384,51.51793,-0.07919,0.0,1.5,-3.5,,0.0,0.5,0.5,0,0
2385,51.57053,-0.02916,-0.5,,0.5,,0.0,0.0,-0.5,0,0
2386,51.56105,-0.17867,-1.5,-1.0,-2.5,,-1.0,-1.0,-1.0,0,0
2387,51.46697,-0.09225,1.5,-0.5,1.5,2.0,0.5,-1.0,-0.5,0,0
2388,51.45499,-0.12194,-0.5,-1.5,1.0,0.5,-1.0,0.0,-1.0,0,0
2389,51.54349,0.01718,-1.0,,0.0,,-0.5,-2.0,-2.0,0,0
2390,51.52276,-0.03138,2.0,0.5,-2.5,,0.5,0.0,0.5,0,0
2391,51.48329,-0.14062,2.0,-0.5,5.0,4.0,4.5,4.0,4.0,0,0
2392,51.52715,0.0072,0.0,,-4.5,,-0.5,-0.5,0.5,0,0
2393,51.482,-0.16832,1.0,-0.5,3.5,-1.0,0.0,-0.5,0.5,0,0
2394,51.57574,0.02792,-2.0,,-6.0,,-2.0,-2.0,-1.0,0,0
2395,51.49966,-0.13068,0.0,-1.5,-3.0,,-0.5,0.5,0.0,0,0
2396,51.5801,0.06651,0.0,,0.0,,0.0,0.0,0.0,0,0
2397,51.49837,-0.15838,-0.5,0.0,0.5,,-0.5,0.0,-0.5,0,0
2398,51.572,-0.11361,-1.0,,-3.0,,-0.5,-1.0,-1.0,0,0
2399,51.45765,-0.1786,0.0,2.0,2.0,-2.0,1.0,-1.0,-0.5,0,0
2400,51.52156,-0.22959,-1.0,-1.0,-2.0,,0.5,-1.0,-1.5,0,0
2401,51.44126,-0.18852,1.0,-3.5,-3.5,-3.0,0.0,1.5,0.5,0,0
2402,51.52799,-0.09101,0.0,0.5,-2.0,,-0.5,0.5,0.0,0,0
2403,51.50778,-0.18408,5.5,0.0,-1.0,,-0.5,-2.0,-1.0,0,0
2404,51.5324,-0.05242,0.5,-1.5,0.5,,-1.0,2.5,1.5,0,0
2405,51.43423,-0.11213,-1.0,4.0,-2.0,-2.0,0.5,-1.0,-1.0,0,0
2406,51.50907,-0.15637,-2.5,-0.5,-2.5,,1.0,-2.0,-1.5,0,0
2407,51.50619,0.01235,-0.5,,5.5,,-0.5,0.0,0.0,0,0
2408,51.51163,-0.10097,-1.0,1.0,0.0,,0.5,-1.0,-1.0,0,0
2409,51.50494,-0.01533,-2.0,-3.0,-3.5,,-2.0,-1.0,-1.0,0,0
2410,51.52045,-0.08214,-1.0,-1.5,0.5,,-0.5,-1.0,-1.0,0,0
2411,51.52254,0.02232,-1.0,,-5.0,,-1.0,-1.0,-1.0,0,0
2412,51.5543,-0.20973,-0.5,2.0,-1.5,,-1.0,0.0,0.0,0,0
2413,51.52129,-0.00535,1.0,,1.5,,0.0,1.0,0.5,0,0
2414,51.55559,-0.18199,0.0,-0.5,-2.0,,0.5,0.5,1.0,0,0
2415,51.46949,-0.0952,-1.0,-1.0,-2.0,-2.0,-0.5,0.0,-0.5,0,0
2416,51.44867,-0.1437,0.5,0.0,3.0,0.0,1.0,0.0,-1.0,0,0
2417,51.4575,-0.12489,2.0,1.0,2.0,3.0,0.0,-0.5,0.0,0,0
2418,51.54601,0.01423,1.0,,0.0,,1.0,2.5,2.5,0,0
2419,51.56148,-0.16943,1.5,4.0,-2.5,,1.5,2.0,2.0,0,0
2420,51.52528,-0.03433,-2.0,1.0,-6.0,,-1.0,-2.5,-2.5,0,0
2421,51.52967,0.00425,-2.5,,-4.5,,-2.5,-2.0,-1.0,0,0
2422,51.40563,-0.15634,1.0,2.0,0.5,5.5,1.0,1.5,1.5,0,0
2423,51.5173,-0.09304,-1.0,-1.0,2.5,,2.5,1.5,2.0,0,0
2424,51.57826,0.02497,0.0,,-1.0,,0.0,0.0,0.0,0,0
2425,51.51602,-0.12074,-0.5,-2.5,2.5,,-1.0,0.5,0.0,0,0
2426,51.58262,0.06356,0.0,,0.0,,0.0,0.0,0.0,0,0
2427,51.53365,-0.08308,1.0,-1.0,0.5,,0.0,1.0,1.5,0,0
2428,51.57451,-0.11657,0.5,,3.0,,1.0,0.0,0.0,0,0
2429,51.53238,-0.11078,-1.0,-2.0,0.0,,-1.0,-1.0,0.0,0,0
2430,51.45132,-0.20037,0.0,0.5,0.0,1.0,-0.5,0.0,-0.5,0,0
2431,51.55437,-0.15129,0.0,-2.0,1.0,,-2.0,-1.0,-1.5,0,0
2432,51.46016,-0.18156,-0.5,-1.0,-2.0,-1.0,0.0,2.0,1.0,0,0
2433,51.49054,-0.21249,1.0,-0.5,-6.5,,-0.5,-1.5,-0.5,0,0
2434,51.54992,-0.18992,0.5,1.5,1.5,,0.0,-0.5,-0.5,0,0
2435,51.52407,-0.23256,-1.5,5.0,2.5,,0.0,-1.5,-2.0,0,0
2436,51.44378,-0.19148,-2.0,0.0,-2.5,-3.0,0.0,-0.5,0.0,0,0
2437,51.52356,-0.12961,0.0,-0.5,4.5,,-0.5,3.0,2.5,0,0
2438,51.52569,-0.08344,-0.5,-1.5,-3.5,,1.5,-1.5,-1.5,0,0
2439,51.51029,-0.18705,-2.5,-3.5,-6.5,,0.5,0.0,-0.5,0,0
2440,51.52695,-0.05574,-1.5,1.5,-4.5,,-1.0,-0.5,-1.0,0,0
2441,51.51158,-0.15933,1.5,-3.0,-2.5,,1.5,6.5,5.5,0,0
2442,51.50933,-0.0934,-2.0,1.0,4.0,,0.5,0.0,0.5,0,0
2443,51.55682,-0.21269,1.0,,1.0,,0.0,-1.0,-1.0,0,0
2444,51.55811,-0.18495,0.0,-1.0,-0.5,,0.5,2.0,1.0,0,0
2445,51.46403,-0.09852,-1.0,-0.5,-1.5,-4.0,0.5,1.0,0.5,0,0
2446,51.44637,-0.13613,-1.5,-1.5,2.5,-2.0,0.5,0.0,0.5,0,0
2447,51.52297,-0.02676,1.5,-0.5,2.0,,2.5,2.0,2.5,0,0
2448,51.52422,0.00092,2.0,,9.5,,2.5,2.0,-0.5,0,0
2449,51.57595,0.03253,0.0,,-3.5,,0.0,1.5,1.5,0,0
2450,51.57718,0.06023,-0.5,,-4.0,,0.0,0.0,0.0,0,0
2451,51.57221,-0.10899,0.0,,2.5,,0.5,-1.0,0.0,0,0
2452,51.44902,-0.19279,-1.0,-2.0,-0.5,4.0,-1.0,0.0,-1.0,0,0
2453,51.52177,-0.22497,-0.5,-0.5,1.0,,-1.5,0.5,-0.5,0,0
2454,51.43831,-0.19479,0.0,0.5,3.5,4.0,0.0,-0.5,0.0,0,0
2455,51.52126,-0.12204,-0.5,0.0,1.5,,1.5,0.0,0.0,0,0
2456,51.5282,-0.0864,2.0,3.0,-1.5,,-0.5,0.0,0.5,0,0
2457,51.52947,-0.0587,2.0,-1.5,1.0,,1.5,1.0,1.5,0,0
2458,51.50929,-0.15176,-0.5,0.0,2.0,,-0.5,0.0,0.5,0,0
2459,51.55879,-0.11267,0.0,2.5,-0.5,,0.0,-0.5,-0.5,0,0
2460,51.56378,0.05652,-1.0,,-1.5,,-0.5,1.0,-0.5,0,0
2461,51.56254,0.02883,-1.0,,-1.5,,-0.5,-0.5,-0.5,0,0
2462,51.51185,-0.09635,-0.5,1.0,-1.0,,0.0,-1.0,-1.5,0,0
2463,51.51311,-0.06866,2.5,1.0,3.5,,1.5,0.0,-0.5,0,0
2464,51.55581,-0.17736,-1.0,0.0,-4.5,,-0.5,0.0,-1.0,0,0
2465,51.46655,-0.10147,-1.0,0.5,-4.0,-4.0,-0.5,-0.5,-1.0,0,0
2466,51.44889,-0.13909,1.0,0.5,0.0,1.0,-0.5,2.0,1.5,0,0
2467,51.45017,-0.11141,-1.0,-1.5,-3.0,-1.0,-1.5,0.0,-0.5,0,0
2468,51.55627,0.00704,0.0,,1.5,,0.0,-1.0,-1.0,0,0
2469,51.52549,-0.02971,-1.0,0.0,-2.5,,-1.0,0.5,0.5,0,0
2470,51.52674,-0.00203,2.5,,6.0,,3.5,4.0,3.5,0,0
2471,51.54365,0.0801,0.5,,1.0,,1.0,2.0,1.5,0,0
2472,51.59016,0.05471,-0.5,,2.0,,0.0,-0.5,0.0,0,0
2473,51.57846,0.02958,0.0,,1.5,,0.5,0.0,0.0,0,0
2474,51.56591,-0.13079,0.0,,-2.5,,-0.5,-1.0,-1.5,0,0
2475,51.57969,0.05728,0.0,,1.0,,0.0,0.0,0.0,0,0
2476,51.57472,-0.11195,2.0,,1.5,,1.0,1.0,1.0,0,0
2477,51.45154,-0.19575,1.0,0.5,2.0,3.0,1.0,0.0,0.5,0,0
2478,51.45284,-0.16807,1.0,-1.0,-1.5,-3.0,1.0,-1.0,-2.0,0,0
2479,51.52429,-0.22794,2.0,-2.0,4.5,,1.5,3.0,3.5,0,0
2480,51.44083,-0.19775,1.0,1.0,2.0,0.5,1.0,0.0,0.0,0,0
2481,51.51697,-0.21442,0.0,1.0,0.0,,1.0,1.0,0.5,0,0
2482,51.52378,-0.125,0.0,0.0,-2.5,,-1.0,-0.5,0.0,0,0
2483,51.55734,-0.02823,1.5,,1.5,,2.0,1.5,1.0,0,0
